"name","id","desc"
"rspB","b1580","predicted oxidoreductase, Zn-dependent and NAD(P)-binding; K08322 starvation sensing protein RspB [EC:1.1.1.-]"
"rssA","b1234","predicted phospholipase, patatin-like family; K07001 NTE family protein"
"rssB","b1235","response regulator binding RpoS to initiate proteolysis by ClpXP; required for the PcnB-degradosome interaction during stationary phase; K02485 two-component system, unclassified family, response regulator"
"rstA","b1608","multicopy supressor of yjeE, yeaZ or ygjD deletion lethality, predicted response regulator of two-component regulatory system with sensor protein RstB; K07661 two-component system, OmpR family, response regulator RstA"
"rstB","b1609","sensory histidine kinase in two-component regulatory system with RstA; K07639 two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]"
"rsuA","b2183","16S rRNA pseudouridine(516) synthase (EC:4.2.1.70); K06183 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]"
"rsxA","b1627","electron transport complex protein required for the reduction of SoxR; K03617 electron transport complex protein RnfA"
"rsxB","b1628","electron transport complex protein, iron-sulfur protein, required for the reduction of SoxR; K03616 electron transport complex protein RnfB"
"rsxC","b1629","electron transport complex protein required for the reduction of SoxR; predicted membrane-associated NADH oxidoreductase; K03615 electron transport complex protein RnfC"
"rsxD","b1630","electron transport complex protein required for the reduction of SoxR; predicted membrane protein; K03614 electron transport complex protein RnfD"
"rsxE","b1632","electron transport complex inner membrane NADH-quinone reductase required for the reduction of SoxR; K03613 electron transport complex protein RnfE"
"rsxG","b1631","electron transport complex protein required for the reduction of SoxR; K03612 electron transport complex protein RnfG"
"rtcA","b4475","RNA 3'-terminal phosphate cyclase (EC:6.5.1.4); K01974 RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4]"
"rtcB","b3421","conserved protein; K14415 tRNA-splicing ligase RtcB [EC:6.5.1.3]"
"rtcR","b3422","sigma 54-dependent transcriptional regulator of rtcBA expression; K14414 transcriptional regulatory protein RtcR"
"rtn","NA","NA"
"rttR","b4425","rtT sRNA, processed from tyrT transcript"
"rumA","NA","NA"
"rumB","NA","NA"
"rusA","b0550","DLP12 prophage; endonuclease RUS (EC:3.1.22.-); K01160 crossover junction endodeoxyribonuclease RusA [EC:3.1.22.4]"
"rutA","b1012","pyrimidine oxygenase, FMN-dependent; K09018 pyrimidine oxygenase [EC:1.14.99.46]"
"rutB","b1011","ureidoacrylate amidohydrolase; K09020 ureidoacrylate peracid hydrolase [EC:3.5.1.110]"
"rutC","b1010","putative aminoacrylate deaminase, reactive intermediate detoxification; K09021 aminoacrylate peracid reductase"
"rutD","b1009","putative aminoacrylate hydrolase, reactive intermediate detoxification; K09023 aminoacrylate hydrolase [EC:3.5.1.-]"
"rutE","b1008","malonic semialdehyde reductase; K09019 3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]"
"rutF","b1007","flavin:NADH reductase; K09024 flavin reductase [EC:1.5.1.-]"
"rutG","b1006","pyrimidine permease; K09016 putative pyrimidine permease RutG"
"rutR","b1013","DNA-binding transcriptional repressor for rut operon; K09017 TetR/AcrR family transcriptional regulator"
"ruvA","b1861","component of RuvABC resolvasome, regulatory subunit (EC:3.1.22.4); K03550 holliday junction DNA helicase RuvA [EC:3.6.4.12]"
"ruvB","b1860","ATP-dependent DNA helicase, component of RuvABC resolvasome (EC:3.1.22.4); K03551 holliday junction DNA helicase RuvB [EC:3.6.4.12]"
"ruvC","b1863","component of RuvABC resolvasome, endonuclease (EC:3.1.22.4); K01159 crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]"
"rybA","NA","NA"
"rybB","b4417","sRNA antisense regulator of ompC and ompW mRNA instability, Hfq-dependent"
"rydB","b4430","novel sRNA, function unknown"
"rydC","b4597","sRNA antisense regulator of yejABEF, Hfq-dependent; over-expression causes a thermosensitive growth phenotype on minimal glycerol, maltose, or ribose media"
"ryeA","b4432","novel sRNA, function unknown"
"ryeB","NA","NA"
"ryfA","b4440","novel sRNA, function unknown"
"ryfD","b4609","novel sRNA, function unknown"
"ryhB","NA","NA"
"ryjA","b4459","novel sRNA, function unknown"
"ryjB","b4624","novel sRNA, function unknown"
"rzoD","b4510","DLP12 prophage; predicted lipoprotein"
"rzoQ","b4689","probable Rz1-like lipoprotein, Qin prophage"
"rzoR","b4528","Rac prophage; predicted lipoprotein"
"rzpD","b0556","DLP12 prophage; predicted murein endopeptidase; K14744 prophage endopeptidase [EC:3.4.-.-]"
"rzpQ","b1553","Rz-like protein, Qin prophage"
"rzpR","b1362","pseudogene"
"sad","b1525","succinate semialdehyde dehydrogenase, NAD(P)+-dependent (EC:1.2.1.24); K08324 succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24]"
"safA","b1500","two-component system connector membrane protein, EvgSA to PhoQP"
"sanA","b2144","vancomycin high temperature exclusion protein; mutants have a defective envelope more permeable to vancomycin at 42 degrees; K03748 SanA protein"
"sapA","b1294","antimicrobial peptide transport ABC transporter periplasmic binding protein; K12368 dipeptide transport system substrate-binding protein"
"sapB","b1293","antimicrobial peptide transport ABC transporter permease; K12369 dipeptide transport system permease protein"
"sapC","b1292","antimicrobial peptide transport ABC transporter permease; K12370 dipeptide transport system permease protein"
"sapD","b1291","antimicrobial peptide transport ABC system ATP-binding protein; K12371 dipeptide transport system ATP-binding protein"
"sapF","b1290","antimicrobial peptide transport ABC system ATP-binding protein; K12372 dipeptide transport system ATP-binding protein"
"sbcB","b2011","exonuclease I (EC:3.1.11.1); K01141 exodeoxyribonuclease I [EC:3.1.11.1]"
"sbcC","b0397","exonuclease, dsDNA, ATP-dependent; K03546 exonuclease SbcC"
"sbcD","b0398","exonuclease, dsDNA, ATP-dependent; K03547 exonuclease SbcD"
"sbmA","b0377","microcin B17 transporter; K17938 peptide/bleomycin uptake transporter"
"sbmC","b2009","DNA gyrase inhibitor; K07470 DNA gyrase inhibitor"
"sbp","b3917","sulfate transporter subunit; K02048 sulfate transport system substrate-binding protein"
"scpA","b2917","methylmalonyl-CoA mutase (EC:5.4.99.2); K01847 methylmalonyl-CoA mutase [EC:5.4.99.2]"
"scpB","b2919","methylmalonyl-CoA decarboxylase, biotin-independent (EC:4.1.1.41); K11264 methylmalonyl-CoA decarboxylase [EC:4.1.1.41]"
"scpC","b2920","propionyl-CoA:succinate CoA transferase (EC:2.8.3.-)"
"sdaA","b1814","L-serine deaminase I (EC:4.3.1.17); K01752 L-serine dehydratase [EC:4.3.1.17]"
"sdaB","b2797","L-serine deaminase II (EC:4.3.1.17); K01752 L-serine dehydratase [EC:4.3.1.17]"
"sdaC","b2796","predicted serine transporter; K03837 serine transporter"
"sdhA","b0723","succinate dehydrogenase, flavoprotein subunit (EC:1.3.99.1); K00239 succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]"
"sdhB","b0724","succinate dehydrogenase, FeS subunit (EC:1.3.99.1); K00240 succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]"
"sdhC","b0721","succinate dehydrogenase, membrane subunit, binds cytochrome b556; K00241 succinate dehydrogenase cytochrome b556 subunit"
"sdhD","b0722","succinate dehydrogenase, membrane subunit, binds cytochrome b556; K00242 succinate dehydrogenase membrane anchor subunit"
"sdiA","b1916","quorum-sensing transcriptional activator; K07782 LuxR family transcriptional regulator"
"secA","NA","NA"
"secB","b3609","protein export chaperone; K03071 preprotein translocase subunit SecB"
"secD","b0408","SecYEG protein translocase auxillary subunit; K03072 preprotein translocase subunit SecD"
"secE","b3981","preprotein translocase membrane subunit; K03073 preprotein translocase subunit SecE"
"secF","b0409","SecYEG protein translocase auxillary subunit; K03074 preprotein translocase subunit SecF"
"secG","NA","NA"
"secM","b0097","regulator of secA translation; K13301 secretion monitor"
"secY","NA","NA"
"selA","b3591","selenocysteine synthase (EC:2.9.1.1); K01042 L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]"
"selB","b3590","selenocysteinyl-tRNA-specific translation factor; K03833 selenocysteine-specific elongation factor"
"selC","b3658","tRNA-Sec; K14238 tRNA Sec"
"selD","b1764","selenophosphate synthase (EC:2.7.9.3); K01008 selenide, water dikinase [EC:2.7.9.3]"
"selU","NA","NA"
"seqA","b0687","regulatory protein for replication initiation; K03645 negative modulator of initiation of replication"
"serA","b2913","D-3-phosphoglycerate dehydrogenase (EC:1.1.1.95); K00058 D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]"
"serB","b4388","3-phosphoserine phosphatase (EC:3.1.3.3); K01079 phosphoserine phosphatase [EC:3.1.3.3]"
"serC","b0907","3-phosphoserine/phosphohydroxythreonine aminotransferase (EC:2.6.1.52); K00831 phosphoserine aminotransferase [EC:2.6.1.52]"
"serS","b0893","seryl-tRNA synthetase, also charges selenocysteinyl-tRNA with serine (EC:6.1.1.11); K01875 seryl-tRNA synthetase [EC:6.1.1.11]"
"serT","b0971","tRNA-Ser; K14233 tRNA Ser"
"serU","b1975","tRNA-Ser; K14233 tRNA Ser"
"serV","b2695","tRNA-Ser; K14233 tRNA Ser"
"serW","b0883","tRNA-Ser; K14233 tRNA Ser"
"serX","b1032","tRNA-Ser; K14233 tRNA Ser"
"setA","b0070","broad specificity sugar efflux system; K03291 MFS transporter, SET family, sugar efflux transporter"
"setB","b2170","lactose/glucose efflux system; K03291 MFS transporter, SET family, sugar efflux transporter"
"setC","b3659","putative arabinose efflux transporter; K03291 MFS transporter, SET family, sugar efflux transporter"
"sfmA","b0530","predicted fimbrial-like adhesin protein; K07352 type 1 fimbrial protein"
"sfmC","b0531","pilin chaperone, periplasmic; K07353 fimbrial chaperone protein"
"sfmD","b0532","predicted outer membrane export usher protein; K07354 outer membrane usher protein"
"sfmF","b0534","predicted fimbrial-like adhesin protein; K07355 fimbrial-like protein"
"sfmH","b0533","predicted fimbrial-like adhesin protein; K07356 fimbrial protein"
"sfsA","b0146","predicted DNA-binding transcriptional regulator; K06206 sugar fermentation stimulation protein A"
"sfsB","b3188","DNA-binding transcriptional activator of maltose metabolism; K07724 Ner family transcriptional regulator"
"sgcA","b4302","KpLE2 phage-like element; predicted phosphotransferase enzyme IIA component; K02773 PTS system, galactitol-specific IIA component [EC:2.7.1.69]"
"sgcB","b4565","predicted enzyme IIB component of PTS; K02774 PTS system, galactitol-specific IIB component [EC:2.7.1.69]"
"sgcC","b4304","KpLE2 phage-like element; predicted phosphotransferase enzyme IIC component; K02775 PTS system, galactitol-specific IIC component"
"sgcE","b4301","KpLE2 phage-like element; predicted epimerase; K14587 protein sgcE [EC:5.1.3.-]"
"sgcQ","b4303","KpLE2 phage-like element; predicted nucleoside triphosphatase; K06971"
"sgcR","b4300","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator"
"sgcX","b4305","KpLE2 phage-like element; predicted endoglucanase with Zn-dependent exopeptidase domain"
"sgrR","b0069","transcriptional DNA-binding transcriptional activator of sgrS sRNA; K11925 SgrR family transcriptional regulator"
"sgrS","NA","NA"
"sgrT","b4662","Inhibitor of glucose uptake"
"shiA","b1981","shikimate transporter; K08172 MFS transporter, MHS family, shikimate and dehydroshikimate transport protein"
"shoB","b4687","toxic membrane protein"
"sibA","b4436","sRNA antisense regulator of toxic IbsA protein"
"sibB","b4437","sRNA antisense regulator of toxic IbsB protein"
"sibC","b4446","sRNA antisense regulator of toxic IbsC protein"
"sibD","b4447","sRNA antisense regulator of toxic IbsD protein"
"sibE","b4611","sRNA antisense regulator of toxic IbsE protein"
"sieB","b1353","Rac prophage; phage superinfection exclusion protein"
"sirA","NA","NA"
"sixA","b2340","phosphohistidine phosphatase (EC:3.1.3.-); K08296 phosphohistidine phosphatase [EC:3.1.3.-]"
"skp","b0178","periplasmic chaperone; K06142 outer membrane protein"
"slmA","b3641","DNA-binding anti-FtsZ division inhibitor; K05501 TetR/AcrR family transcriptional regulator"
"slp","b3506","outer membrane lipoprotein; K07285 outer membrane lipoprotein"
"slt","b4392","lytic murein transglycosylase, soluble (EC:3.2.1.-); K08309 soluble lytic murein transglycosylase [EC:3.2.1.-]"
"slyA","b1642","DNA-binding transcriptional activator; K06075 MarR family transcriptional regulator, transcriptional regulator for hemolysin"
"slyB","b1641","outer membrane lipoprotein; K06077 outer membrane lipoprotein SlyB"
"slyD","b3349","FKBP-type peptidyl prolyl cis-trans isomerase (rotamase) (EC:5.2.1.8); K03775 FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]"
"slyX","b3348","protein required for phi X174 lysis; K03745 SlyX protein"
"smf","b4473","conserved protein; K04096 DNA processing protein"
"smg","b3284","conserved protein; K03747 Smg protein"
"smpB","b2620","trans-translation protein; K03664 SsrA-binding protein"
"smtA","b0921","predicted S-adenosyl-L-methionine-dependent methyltransferase; K06219 S-adenosylmethionine-dependent methyltransferase"
"sodA","NA","NA"
"sodB","NA","NA"
"sodC","b1646","superoxide dismutase, Cu, Zn, periplasmic (EC:1.15.1.1); K04565 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"
"sohA","b3129","antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system"
"sohB","b1272","predicted inner membrane peptidase; multicopy suppressor of htrA(degP); K04774 serine protease SohB [EC:3.4.21.-]"
"sokA","b4614","pseudogene"
"sokB","b4429","sRNA antisense regulator blocking mokB, and hence hokB, translation"
"sokC","b4413","sRNA antisense regulator blocking mokC, and hence hokC, translation"
"sokE","b4700","sRNA at remnant mokE/hokE locus"
"sokX","b4701","sok-related sRNA, function unknown"
"solA","b1059","N-methyltryptophan oxidase, FAD-binding (EC:1.5.3.2); K02846 N-methyl-L-tryptophan oxidase [EC:1.5.3.-]"
"soxR","b4063","DNA-binding transcriptional dual regulator, Fe-S center for redox-sensing; K13639 MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR"
"soxS","b4062","DNA-binding transcriptional dual regulator; K13631 AraC family transcriptional regulator, transcriptional activator of the superoxide response regulon"
"speA","b2938","biosynthetic arginine decarboxylase, PLP-binding (EC:4.1.1.19); K01585 arginine decarboxylase [EC:4.1.1.19]"
"speB","b2937","agmatinase (EC:3.5.3.11); K01480 agmatinase [EC:3.5.3.11]"
"speC","b2965","ornithine decarboxylase, constitutive (EC:4.1.1.17); K01581 ornithine decarboxylase [EC:4.1.1.17]"
"speD","b0120","S-adenosylmethionine decarboxylase (EC:4.1.1.50); K01611 S-adenosylmethionine decarboxylase [EC:4.1.1.50]"
"speE","b0121","spermidine synthase (putrescine aminopropyltransferase) (EC:2.5.1.16); K00797 spermidine synthase [EC:2.5.1.16]"
"speF","b0693","ornithine decarboxylase isozyme, inducible (EC:4.1.1.17); K01581 ornithine decarboxylase [EC:4.1.1.17]"
"speG","b1584","spermidine N1-acetyltransferase (EC:2.3.1.57); K00657 diamine N-acetyltransferase [EC:2.3.1.57]"
"spf","b3864","Spot 42 sRNA antisense regulator of galK translation, Hfq-dependent"
"spoT","b3650","bifunctional (p)ppGpp synthetase II/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase (EC:2.7.6.5 3.1.7.2); K01139 guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [EC:3.1.7.2]"
"sppA","b1766","protease IV (signal peptide peptidase) (EC:3.4.-.-); K04773 protease IV [EC:3.4.21.-]"
"spr","b1540","transcriptional repressor for rspAB"
"spy","b1743","periplasmic ATP-independent protein refolding chaperone, stress-induced"
"sra","b1480","stationary-phase-induced ribosome-associated protein; K02972 stationary-phase-induced ribosome-associated protein"
"srlA","b2702","glucitol/sorbitol-specific enzyme IIC component of PTS; K02783 PTS system, glucitol/sorbitol-specific IIC component"
"srlB","b2704","glucitol/sorbitol-specific enzyme IIA component of PTS (EC:2.7.1.69); K02781 PTS system, glucitol/sorbitol-specific IIA component [EC:2.7.1.69]"
"srlD","b2705","sorbitol-6-phosphate dehydrogenase (EC:1.1.1.140); K00068 sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]"
"srlE","b2703","glucitol/sorbitol-specific enzyme IIB component of PTS (EC:2.7.1.69); K02782 PTS system, glucitol/sorbitol-specific IIB component [EC:2.7.1.69] K02783 PTS system, glucitol/sorbitol-specific IIC component"
"srlR","b2707","DNA-bindng transcriptional repressor; K02468 DeoR family transcriptional regulator, glucitol operon repressor"
"srmB","b2576","ATP-dependent RNA helicase (EC:2.7.7.-); K05590 ATP-dependent RNA helicase SrmB [EC:2.7.7.-]"
"sroH","b4691","novel sRNA, function unknown"
"ssb","b4059","single-stranded DNA-binding protein; K03111 single-strand DNA-binding protein"
"sseA","b2521","3-mercaptopyruvate sulfurtransferase (EC:2.8.1.2); K01011 thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]"
"sseB","b2522","rhodanase-like enzyme, sulfur transfer from thiosulfate"
"ssnA","b2879","predicted chlorohydrolase/aminohydrolase"
"sspA","b3229","stringent starvation protein A, phage P1 late gene activator, RNAP-associated acid-resistance protein, inactive glutathione S-transferase homolog; K03599 RNA polymerase-associated protein"
"sspB","b3228","ClpXP protease specificity enhancing factor; K03600 stringent starvation protein B"
"ssrA","b2621","tmRNA, 10Sa RNA; K15035 transfer-messenger RNA"
"ssrS","b2911","6S RNA inhibits RNA polymerase promoter binding"
"sstT","b3089","sodium:serine/threonine symporter; K07862 serine/threonine transporter"
"ssuA","b0936","aliphatic sulfonate binding protein, SsuABC ABC transporter; K15553 sulfonate transport system substrate-binding protein"
"ssuB","b0933","alkanesulfonate transporter subunit; K15555 sulfonate transport system ATP-binding protein [EC:3.6.3.-]"
"ssuC","b0934","putative alkanesulfonate transporter subunit; K15554 sulfonate transport system permease protein"
"ssuD","b0935","alkanesulfonate monooxygenase, FMNH(2)-dependent (EC:1.14.14.5); K04091 alkanesulfonate monooxygenase [EC:1.14.14.5]"
"ssuE","b0937","NAD(P)H-dependent FMN reductase (EC:1.5.1.38); K00299 FMN reductase [EC:1.5.1.38]"
"stfE","b1157","pseudogene"
"stfP","b1154","e14 prophage; predicted protein"
"stfQ","b1547","Qin prophage; predicted side tail fibre assembly protein"
"stfR","b1372","Rac prophage; predicted tail fiber protein"
"sthA","b3962","pyridine nucleotide transhydrogenase, soluble (EC:1.6.1.1); K00322 NAD(P) transhydrogenase [EC:1.6.1.1]"
"stpA","b2669","DNA binding protein, nucleoid-associated; K11685 DNA-binding protein StpA"
"sucA","b0726","2-oxoglutarate decarboxylase, thiamin-requiring (EC:1.2.4.2); K00164 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]"
