eco_id gene gene_description
eco:b1812 pabB aminodeoxychorismate_synthase,_subunit_I_(EC:2.6.1.85);_K01665_para-aminobenzoate_synthetase_component_I_[EC:2.6.1.85]
eco:b1096 pabC 4-amino-4-deoxychorismate_lyase_component_of_para-aminobenzoate_synthase_multienzyme_complex_(EC:4.1.3.38);_K02619_4-amino-4-deoxychorismate_lyase_[EC:4.1.3.38]
eco:b1096 pabC 4-amino-4-deoxychorismate_lyase_component_of_para-aminobenzoate_synthase_multienzyme_complex_(EC:4.1.3.38);_K02619_4-amino-4-deoxychorismate_lyase_[EC:4.1.3.38]
eco:b0622 pagP phospholipid:lipid_A_palmitoyltransferase_(EC:2.3.1.-);_K12973_palmitoyl_transferase_[EC:2.3.1.-]
eco:b0622 pagP phospholipid:lipid_A_palmitoyltransferase_(EC:2.3.1.-);_K12973_palmitoyl_transferase_[EC:2.3.1.-]
eco:b0134 panB 3-methyl-2-oxobutanoate_hydroxymethyltransferase_(EC:2.1.2.11);_K00606_3-methyl-2-oxobutanoate_hydroxymethyltransferase_[EC:2.1.2.11]
eco:b0133 panC pantothenate_synthetase_(EC:6.3.2.1);_K01918_pantoate--beta-alanine_ligase_[EC:6.3.2.1]
eco:b0131 panD aspartate_1-decarboxylase_(EC:4.1.1.11);_K01579_aspartate_1-decarboxylase_[EC:4.1.1.11]
eco:b0425 panE 2-dehydropantoate_reductase,_NADPH-specific_(EC:1.1.1.169);_K00077_2-dehydropantoate_2-reductase_[EC:1.1.1.169]
eco:b3258 panF pantothenate:sodium_symporter;_K14392_sodium/pantothenate_symporter
eco:b0285 paoB PaoABC_aldehyde_oxidoreductase,_FAD-containing_subunit;_K11178_xanthine_dehydrogenase_YagS_FAD-binding_subunit_[EC:1.17.1.4]
eco:b0284 paoC PaoABC_aldehyde_oxidoreductase,_Moco-containing_subunit;_K11177_xanthine_dehydrogenase_YagR_molybdenum-binding_subunit_[EC:1.17.1.4]
eco:b0283 paoD moco_insertion_factor_for_PaoABC_aldehyde_oxidoreductase;_K07402_xanthine_dehydrogenase_accessory_factor
eco:b0283 paoD moco_insertion_factor_for_PaoABC_aldehyde_oxidoreductase;_K07402_xanthine_dehydrogenase_accessory_factor
eco:b3019 parC DNA_topoisomerase_IV,_subunit_A_(EC:5.99.1.-);_K02621_topoisomerase_IV_subunit_A_[EC:5.99.1.-]
eco:b3030 parE DNA_topoisomerase_IV,_subunit_B_(EC:5.99.1.-);_K02622_topoisomerase_IV_subunit_B_[EC:5.99.1.-]
eco:b4635 pauD pseudogene
eco:b4643 pawZ pseudogene
eco:b2854 pbl pseudogene
eco:b2519 pbpC penicillin-binding_protein_PBP1C_murein_transglycosylase;_inactive_transpeptidase_domain_(EC:2.4.1.-);_K05367_penicillin-binding_protein_1C_[EC:2.4.1.-]
eco:b2134 pbpG D-alanyl-D-alanine_endopeptidase;_K07262_D-alanyl-D-alanine_endopeptidase_(penicillin-binding_protein_7)_[EC:3.4.21.-]
eco:b3403 pck phosphoenolpyruvate_carboxykinase_(EC:4.1.1.49);_K01610_phosphoenolpyruvate_carboxykinase_(ATP)_[EC:4.1.1.49]
eco:b2743 pcm L-isoaspartate_protein_carboxylmethyltransferase_type_II_(EC:2.1.1.77);_K00573_protein-L-isoaspartate(D-aspartate)_O-methyltransferase_[EC:2.1.1.77]
eco:b0143 pcnB poly(A)_polymerase_(EC:2.7.7.19);_K00970_poly(A)_polymerase_[EC:2.7.7.19]
eco:b0113 pdhR DNA-binding_transcriptional_dual_regulator;_K05799_GntR_family_transcriptional_regulator,_transcriptional_repressor_for_pyruvate_dehydrogenase_complex
eco:b0113 pdhR DNA-binding_transcriptional_dual_regulator;_K05799_GntR_family_transcriptional_regulator,_transcriptional_repressor_for_pyruvate_dehydrogenase_complex
eco:b0113 pdhR DNA-binding_transcriptional_dual_regulator;_K05799_GntR_family_transcriptional_regulator,_transcriptional_repressor_for_pyruvate_dehydrogenase_complex
eco:b0052 pdxA 4-hydroxy-L-threonine_phosphate_dehydrogenase,_NAD-dependent_(EC:1.1.1.262);_K00097_4-hydroxythreonine-4-phosphate_dehydrogenase_[EC:1.1.1.262]
eco:b2320 pdxB erythronate-4-phosphate_dehydrogenase_(EC:1.1.1.-);_K03473_erythronate-4-phosphate_dehydrogenase_[EC:1.1.1.290]
eco:b1638 pdxH pyridoxine_5'-phosphate_oxidase_(EC:1.4.3.5);_K00275_pyridoxamine_5'-phosphate_oxidase_[EC:1.4.3.5]
eco:b2564 pdxJ pyridoxine_5'-phosphate_synthase;_K03474_pyridoxine_5-phosphate_synthase_[EC:2.6.99.2]
eco:b2418 pdxK pyridoxal-pyridoxamine_kinase/hydroxymethylpyrimidine_kinase_(EC:2.7.1.35);_K00868_pyridoxine_kinase_[EC:2.7.1.35]
eco:b1636 pdxY pyridoxamine_kinase_(EC:2.7.1.35);_K00868_pyridoxine_kinase_[EC:2.7.1.35]
eco:b4508 peaD pseudogene
eco:b4260 pepA multifunctional_aminopeptidase_A:_a_cyteinylglycinase,_transcription_regulator_and_site-specific_recombination_factor_(EC:3.4.11.1);_K01255_leucyl_aminopeptidase_[EC:3.4.11.1]
eco:b2523 pepB aminopeptidase_B_(EC:3.4.11.23);_K07751_PepB_aminopeptidase_[EC:3.4.11.23]
eco:b0237 pepD aminoacyl-histidine_dipeptidase_(peptidase_D)_(EC:1.5.1.38);_K01270_dipeptidase_D_[EC:3.4.13.-]
eco:b0237 pepD aminoacyl-histidine_dipeptidase_(peptidase_D)_(EC:1.5.1.38);_K01270_dipeptidase_D_[EC:3.4.13.-]
eco:b4021 pepE (alpha)-aspartyl_dipeptidase_(EC:3.4.13.21);_K05995_dipeptidase_E_[EC:3.4.13.21]
eco:b0932 pepN aminopeptidase_N_(EC:3.4.11.2);_K01256_aminopeptidase_N_[EC:3.4.11.2]
eco:b2908 pepP proline_aminopeptidase_P_II_(EC:3.4.11.9);_K01262_Xaa-Pro_aminopeptidase_[EC:3.4.11.9]
eco:b3847 pepQ proline_dipeptidase_(EC:3.4.13.9);_K01271_Xaa-Pro_dipeptidase_[EC:3.4.13.9]
eco:b0254 perR CP4-6_prophage;_predicted_DNA-binding_transcriptional_regulator
eco:b3916 pfkA 6-phosphofructokinase_I_(EC:2.7.1.11);_K00850_6-phosphofructokinase_1_[EC:2.7.1.11]
eco:b1723 pfkB 6-phosphofructokinase_II_(EC:2.7.1.11);_K16370_6-phosphofructokinase_2_[EC:2.7.1.11]
eco:b0902 pflA pyruvate_formate_lyase_activating_enzyme_1_(EC:1.97.1.4);_K04069_pyruvate_formate_lyase_activating_enzyme_[EC:1.97.1.4]
eco:b0903 pflB pyruvate_formate_lyase_I_(EC:2.3.1.54);_K00656_formate_C-acetyltransferase_[EC:2.3.1.54]
eco:b3952 pflC pyruvate_formate_lyase_II_activase;_K04069_pyruvate_formate_lyase_activating_enzyme_[EC:1.97.1.4]
eco:b3951 pflD predicted_formate_acetyltransferase_2_(pyruvate_formate_lyase_II);_K00656_formate_C-acetyltransferase_[EC:2.3.1.54]
eco:b1024 pgaA biofilm_adhesin_polysaccharide_PGA_secretin;_OM_porin;_poly-beta-1,6-N-acetyl-D-glucosamine_export_protein;_K11935_biofilm_PGA_synthesis_protein_PgaA
eco:b1023 pgaB poly-beta-1,6-N-acetyl-D-glucosamine_(PGA)_N-deacetylase;_deacetylase_required_for_biofilm_adhesin_polysaccharide_PGA_export;_outer_membrane_lipoprotein;_K11931_biofilm_PGA_synthesis_lipoprotein_PgaB_[EC:3.-.-.-]
eco:b1021 pgaD biofilm_PGA_synthase_PgaCD,_regulatory_subunit;_c-di-GMP-stimulated_activity_and_dimerization;_K11937_biofilm_PGA_synthesis_protein_PgaD
eco:b1021 pgaD biofilm_PGA_synthase_PgaCD,_regulatory_subunit;_c-di-GMP-stimulated_activity_and_dimerization;_K11937_biofilm_PGA_synthesis_protein_PgaD
eco:b4025 pgi glucosephosphate_isomerase_(EC:5.3.1.9);_K01810_glucose-6-phosphate_isomerase_[EC:5.3.1.9]
eco:b2926 pgk phosphoglycerate_kinase_(EC:2.7.2.3);_K00927_phosphoglycerate_kinase_[EC:2.7.2.3]
eco:b0688 pgm phosphoglucomutase_(EC:5.4.2.2);_K01835_phosphoglucomutase_[EC:5.4.2.2]
eco:b0418 pgpA phosphatidylglycerophosphatase_A_(EC:3.1.3.27);_K01095_phosphatidylglycerophosphatase_A_[EC:3.1.3.27]
eco:b1278 pgpB phosphatidylglycerophosphatase_B_(EC:3.1.3.27);_K01096_phosphatidylglycerophosphatase_B_[EC:3.1.3.27]
eco:b1912 pgsA phosphatidylglycerophosphate_synthetase_(EC:2.7.8.5);_K00995_CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_[EC:2.7.8.5]
eco:b2598 pheL pheA_gene_leader_peptide
eco:b2598 pheL pheA_gene_leader_peptide
eco:b1715 pheM phenylalanyl-tRNA_synthetase_operon_leader_peptide
eco:b0576 pheP phenylalanine_transporter;_K11732_phenylalanine-specific_permease
eco:b1714 pheS phenylalanine_tRNA_synthetase,_alpha_subunit_(EC:6.1.1.20);_K01889_phenylalanyl-tRNA_synthetase_alpha_chain_[EC:6.1.1.20]
eco:b1713 pheT phenylalanine_tRNA_synthetase,_beta_subunit_(EC:6.1.1.20);_K01890_phenylalanyl-tRNA_synthetase_beta_chain_[EC:6.1.1.20]
eco:b4134 pheU tRNA-Phe;_K14231_tRNA_Phe
eco:b2967 pheV tRNA-Phe;_K14231_tRNA_Phe
eco:b4106 phnC phosphonate_ABC_transporter_ATP-binding_subunit;_K02041_phosphonate_transport_system_ATP-binding_protein_[EC:3.6.3.28]
eco:b4105 phnD phosphonate_ABC_transporter_periplasmic_binding_protein;_K02044_phosphonate_transport_system_substrate-binding_protein
eco:b4104 phnE pseudogene
eco:b4102 phnF predicted_DNA-binding_transcriptional_regulator_of_phosphonate_uptake_and_biodegradation;_K02043_GntR_family_transcriptional_regulator,_phosphonate_transport_system_regulatory_protein
eco:b4101 phnG ribophosphonate_triphosphate_synthase_subunit;_K06166_alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnG_[EC:2.7.8.37]
eco:b4100 phnH ribophosphonate_triphosphate_synthase_subunit;_K06165_alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnH_[EC:2.7.8.37]
eco:b4099 phnI ribophosphonate_triphosphate_synthase_complex,_probable_catalytic_subunit;_K06164_alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnI_[EC:2.7.8.37]
eco:b4098 phnJ carbon-phosphorus_lyase,_SAM-dependent;_K06163_alpha-D-ribose_1-methylphosphonate_5-phosphate_C-P_lyase_[EC:4.7.1.1]
eco:b4097 phnK carbon-phosphorus_lyase_complex_subunit,_putative_ATP_transporter_ATP-binding_protein;_K05781_putative_phosphonate_transport_system_ATP-binding_protein
eco:b4096 phnL ribophosphonate_triphosphate_synthase_subunit;_predicted_ATP_transporter_ATP-binding_protein;_K05780_alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnL_[EC:2.7.8.37]
eco:b4095 phnM ribophosphonate_triphosphate_hydrolase;_K06162_alpha-D-ribose_1-methylphosphonate_5-triphosphate_diphosphatase_[EC:3.6.1.63]
eco:b4094 phnN ribose_1,5-bisphosphokinase;_K05774_ribose_1,5-bisphosphokinase_[EC:2.7.4.23]
eco:b4093 phnO aminoalkylphosphonate_N-acetyltransferase;_K09994_PhnO_protein_[EC:2.3.1.-]
eco:b4092 phnP 5-phospho-alpha-D-ribosyl_1,2-cyclic_phosphate_phosphodiesterase;_K06167_phosphoribosyl_1,2-cyclic_phosphate_phosphodiesterase_[EC:3.1.4.55]
eco:b0383 phoA bacterial_alkaline_phosphatase_(EC:3.1.3.1);_K01077_alkaline_phosphatase_[EC:3.1.3.1]
eco:b0383 phoA bacterial_alkaline_phosphatase_(EC:3.1.3.1);_K01077_alkaline_phosphatase_[EC:3.1.3.1]
eco:b0399 phoB DNA-binding_response_regulator_in_two-component_regulatory_system_with_PhoR_(or_CreC);_K07657_two-component_system,_OmpR_family,_phosphate_regulon_response_regulator_PhoB
eco:b0399 phoB DNA-binding_response_regulator_in_two-component_regulatory_system_with_PhoR_(or_CreC);_K07657_two-component_system,_OmpR_family,_phosphate_regulon_response_regulator_PhoB
eco:b0241 phoE outer_membrane_phosphoporin_protein_E;_K11929_outer_membrane_pore_protein_E
eco:b0241 phoE outer_membrane_phosphoporin_protein_E;_K11929_outer_membrane_pore_protein_E
eco:b1129 phoQ sensory_histidine_kinase_in_two-component_regulatory_system_with_PhoP;_K07637_two-component_system,_OmpR_family,_sensor_histidine_kinase_PhoQ_[EC:2.7.13.3]
eco:b3724 phoU negative_regulator_of_PhoR/PhoB_two-component_regulator;_K02039_phosphate_transport_system_protein
eco:b3379 php predicted_hydrolase;_K07048_phosphotriesterase-related_protein
eco:b0708 phr deoxyribodipyrimidine_photolyase,_FAD-binding_(EC:4.1.99.3);_K01669_deoxyribodipyrimidine_photo-lyase_[EC:4.1.99.3]
eco:b1158 pinE e14_prophage;_site-specific_DNA_recombinase
eco:b2648 pinH pseudogene
eco:b1545 pinQ Qin_prophage;_predicted_site-specific_recombinase
eco:b1374 pinR Rac_prophage;_predicted_site-specific_recombinase;_K14060_putative_DNA-invertase_from_lambdoid_prophage_Rac
eco:b1374 pinR Rac_prophage;_predicted_site-specific_recombinase;_K14060_putative_DNA-invertase_from_lambdoid_prophage_Rac
eco:b3493 pitA phosphate_transporter,_low-affinity;_tellurite_importer;_K16322_low-affinity_inorganic_phosphate_transporter
eco:b2987 pitB phosphate_transporter;_K16322_low-affinity_inorganic_phosphate_transporter
eco:b3821 pldA outer_membrane_phospholipase_A_(EC:3.1.1.32);_K01058_phospholipase_A1_[EC:3.1.1.32_3.1.1.4]
eco:b3825 pldB lysophospholipase_L2_(EC:3.1.1.5);_K01048_lysophospholipase_[EC:3.1.1.5]
eco:b1178 pliG predicted_protein
eco:b4041 plsB glycerol-3-phosphate_O-acyltransferase_(EC:2.3.1.15);_K00631_glycerol-3-phosphate_O-acyltransferase_[EC:2.3.1.15]
eco:b3018 plsC 1-acyl-sn-glycerol-3-phosphate_acyltransferase_(EC:2.3.1.51);_K00655_1-acyl-sn-glycerol-3-phosphate_acyltransferase_[EC:2.3.1.51]
eco:b1090 plsX probable_phosphate_acyltransferase;_K03621_glycerol-3-phosphate_acyltransferase_PlsX_[EC:2.3.1.15]
eco:b3059 plsY probable_glycerol-3-phosphate_acyltransferase;_K08591_glycerol-3-phosphate_acyltransferase_PlsY_[EC:2.3.1.15]
eco:b4235 pmbA predicted_peptidase_required_for_the_maturation_and_secretion_of_the_antibiotic_peptide_MccB17;_K03592_PmbA_protein
eco:b2259 pmrD inactive_two-component_system_connector_protein
eco:b4703 pmrR predicted_regulator_of_BasS_activity,_membrane_protein
eco:b1768 pncA nicotinamidase/pyrazinamidase_(EC:3.5.1.-_3.5.1.19);_K08281_nicotinamidase/pyrazinamidase_[EC:3.5.1.19_3.5.1.-]
eco:b0931 pncB nicotinate_phosphoribosyltransferase_(EC:2.4.2.11);_K00763_nicotinate_phosphoribosyltransferase_[EC:6.3.4.21]
eco:b1603 pntA pyridine_nucleotide_transhydrogenase,_alpha_subunit_(EC:1.6.1.2);_K00324_NAD(P)_transhydrogenase_subunit_alpha_[EC:1.6.1.2]
eco:b1602 pntB pyridine_nucleotide_transhydrogenase,_beta_subunit_(EC:1.6.1.2);_K00325_NAD(P)_transhydrogenase_subunit_beta_[EC:1.6.1.2]
eco:b0751 pnuC nicotinamide_riboside_transporter;_K03811_nicotinamide_mononucleotide_transporter
eco:b3863 polA fused_DNA_polymerase_I_5'-&gt;3'_polymerase/3'-&gt;5'_exonuclease/5'-&gt;3'_exonuclease_(EC:2.7.7.7);_K02335_DNA_polymerase_I_[EC:2.7.7.7]
eco:b0060 polB DNA_polymerase_II_(EC:2.7.7.7);_K02336_DNA_polymerase_II_[EC:2.7.7.7]
eco:b1125 potB polyamine_transporter_subunit;_K11071_spermidine/putrescine_transport_system_permease_protein
eco:b1124 potC polyamine_transporter_subunit;_K11070_spermidine/putrescine_transport_system_permease_protein
eco:b1123 potD polyamine_transporter_subunit;_K11069_spermidine/putrescine_transport_system_substrate-binding_protein
eco:b0692 potE putrescine/proton_symporter:_putrescine/ornithine_antiporter;_K03756_putrescine:ornithine_antiporter
eco:b0854 potF putrescine_transporter_subunit:_periplasmic-binding_component_of_ABC_superfamily;_K11073_putrescine_transport_system_substrate-binding_protein
eco:b0855 potG putrescine_transporter_subunit:_ATP-binding_component_of_ABC_superfamily;_K11076_putrescine_transport_system_ATP-binding_protein
eco:b0857 potI putrescine_transporter_subunit:_membrane_component_of_ABC_superfamily;_K11074_putrescine_transport_system_permease_protein
eco:b0871 poxB pyruvate_dehydrogenase_(pyruvate_oxidase),_thiamin-dependent,_FAD-binding_(EC:1.2.5.1);_K00156_pyruvate_dehydrogenase_(quinone)_[EC:1.2.5.1]
eco:b2826 ppdA conserved_protein;_K02679_prepilin_peptidase_dependent_protein_A
eco:b2825 ppdB conserved_protein;_K02680_prepilin_peptidase_dependent_protein_B
eco:b2823 ppdC predicted_protein;_K02681_prepilin_peptidase_dependent_protein_C
eco:b0108 ppdD predicted_major_pilin_subunit;_K02682_prepilin_peptidase_dependent_protein_D
eco:b1838 pphA serine/threonine-specific_protein_phosphatase_1_(EC:3.1.3.16);_K07313_serine/threonine_protein_phosphatase_1_[EC:3.1.3.16]
eco:b2734 pphB serine/threonine-specific_protein_phosphatase_2_(EC:3.1.3.16);_K07314_serine/threonine_protein_phosphatase_2_[EC:3.1.3.16]
eco:b0525 ppiB peptidyl-prolyl_cis-trans_isomerase_B_(rotamase_B)_(EC:5.2.1.8);_K03768_peptidyl-prolyl_cis-trans_isomerase_B_(cyclophilin_B)_[EC:5.2.1.8]
eco:b3775 ppiC peptidyl-prolyl_cis-trans_isomerase_C_(rotamase_C)_(EC:5.2.1.8);_K03769_peptidyl-prolyl_cis-trans_isomerase_C_[EC:5.2.1.8]
eco:b0441 ppiD periplasmic_folding_chaperone,_has_an_inactive_PPIase_domain_(EC:5.2.1.8);_K03770_peptidyl-prolyl_cis-trans_isomerase_D_[EC:5.2.1.8]
eco:b0441 ppiD periplasmic_folding_chaperone,_has_an_inactive_PPIase_domain_(EC:5.2.1.8);_K03770_peptidyl-prolyl_cis-trans_isomerase_D_[EC:5.2.1.8]
eco:b0441 ppiD periplasmic_folding_chaperone,_has_an_inactive_PPIase_domain_(EC:5.2.1.8);_K03770_peptidyl-prolyl_cis-trans_isomerase_D_[EC:5.2.1.8]
eco:b2501 ppk polyphosphate_kinase,_component_of_RNA_degradosome_(EC:2.7.4.1);_K00937_polyphosphate_kinase_[EC:2.7.4.1]
eco:b2972 pppA bifunctional_prepilin_leader_peptidase/methylase;_K02654_leader_peptidase_(prepilin_peptidase)_/_N-methyltransferase_[EC:3.4.23.43_2.1.1.-]
eco:b1702 ppsA phosphoenolpyruvate_synthase_(EC:2.7.9.2);_K01007_pyruvate,_water_dikinase_[EC:2.7.9.2]
eco:b1703 ppsR bifunctional_regulatory_protein:_PEP_synthase_kinase_and_PEP_synthase_pyrophosphorylase;_K09773_hypothetical_protein
eco:b1461 pptA 4-oxalocrotonate_tautomerase_(EC:5.3.2.-);_K01821_4-oxalocrotonate_tautomerase_[EC:5.3.2.6]
eco:b2502 ppx exopolyphosphatase_(EC:3.6.1.11);_K01524_exopolyphosphatase_/_guanosine-5'-triphosphate,3'-diphosphate_pyrophosphatase_[EC:3.6.1.11_3.6.1.40]
eco:b0950 pqiA paraquat-inducible_membrane_protein_A;_K03808_paraquat-inducible_protein_A
eco:b0951 pqiB paraquat-inducible_protein_B;_K06192_paraquat-inducible_protein_B
eco:b1494 pqqL predicted_peptidase;_K07263_zinc_protease_[EC:3.4.24.-]
eco:b1211 prfA peptide_chain_release_factor_RF-1;_K02835_peptide_chain_release_factor_1
eco:b2891 prfB peptide_chain_release_factor_RF-2;_K02836_peptide_chain_release_factor_2
eco:b4375 prfC peptide_chain_release_factor_RF-3;_K02837_peptide_chain_release_factor_3
eco:b0236 prfH pseudogene
eco:b3935 priA Primosome_factor_n'_(replication_factor_Y);_K04066_primosomal_protein_N'_(replication_factor_Y)_(superfamily_II_helicase)_[EC:3.6.4.-]
eco:b4201 priB primosomal_protein_N;_K02686_primosomal_replication_protein_N
eco:b0467 priC primosomal_replication_protein_N'';_K04067_primosomal_replication_protein_N''
eco:b0467 priC primosomal_replication_protein_N'';_K04067_primosomal_replication_protein_N''
eco:b3355 prkB predicted_phosphoribulokinase;_K00855_phosphoribulokinase_[EC:2.7.1.19]
eco:b3498 prlC oligopeptidase_A_(EC:3.4.24.70);_K01414_oligopeptidase_A_[EC:3.4.24.70]
eco:b3129 prlF antitoxin_of_the_SohA(PrlF)-YhaV_toxin-antitoxin_system
eco:b3129 prlF antitoxin_of_the_SohA(PrlF)-YhaV_toxin-antitoxin_system
eco:b3259 prmA methyltransferase_for_50S_ribosomal_subunit_protein_L11_(EC:2.1.1.-);_K02687_ribosomal_protein_L11_methyltransferase_[EC:2.1.1.-]
eco:b2330 prmB N5-glutamine_methyltransferase_(EC:2.1.1.-);_K07320_putative_adenine-specific_DNA-methyltransferase_[EC:2.1.1.72]
eco:b1212 prmC N5-glutamine_methyltransferase,_modifies_release_factors_RF-1_and_RF-2_(EC:2.1.1.-);_K02493_release_factor_glutamine_methyltransferase_[EC:2.1.1.-]
eco:b0243 proA gamma-glutamylphosphate_reductase_(EC:1.2.1.41);_K00147_glutamate-5-semialdehyde_dehydrogenase_[EC:1.2.1.41]
eco:b3545 proK tRNA-Pro;_K14232_tRNA_Pro
eco:b1831 proQ RNA_chaperone,_probable_regulator_of_ProP_translation;_K03607_ProP_effector
eco:b0194 proS prolyl-tRNA_synthetase_(EC:6.1.1.15);_K01881_prolyl-tRNA_synthetase_[EC:6.1.1.15]
eco:b2677 proV glycine_betaine_transporter_subunit;_K02000_glycine_betaine/proline_transport_system_ATP-binding_protein_[EC:3.6.3.32]
eco:b2678 proW glycine_betaine_transporter_subunit;_K02001_glycine_betaine/proline_transport_system_permease_protein
eco:b0402 proY proline-specific_permease;_K11736_proline-specific_permease_ProY
eco:b0331 prpB 2-methylisocitrate_lyase_(EC:4.1.3.30);_K03417_methylisocitrate_lyase_[EC:4.1.3.30]
eco:b0333 prpC 2-methylcitrate_synthase_(EC:2.3.3.1);_K01659_2-methylcitrate_synthase_[EC:2.3.3.5]
eco:b0333 prpC 2-methylcitrate_synthase_(EC:2.3.3.1);_K01659_2-methylcitrate_synthase_[EC:2.3.3.5]
eco:b0334 prpD 2-methylcitrate_dehydratase_(EC:4.2.1.79);_K01720_2-methylcitrate_dehydratase_[EC:4.2.1.79]
eco:b0335 prpE propionate--CoA_ligase;_K01908_propionyl-CoA_synthetase_[EC:6.2.1.17]
eco:b0335 prpE propionate--CoA_ligase;_K01908_propionyl-CoA_synthetase_[EC:6.2.1.17]
eco:b0330 prpR propionate_catabolism_operon_regulatory_protein;_K02688_transcriptional_regulator,_propionate_catabolism_operon_regulatory_protein
eco:b1207 prs phosphoribosylpyrophosphate_synthase_(EC:2.7.6.1);_K00948_ribose-phosphate_pyrophosphokinase_[EC:2.7.6.1]
eco:b4645 psaA pseudogene
eco:b4030 psiE phosphate_starvation_inducible_protein;_K13256_protein_PsiE
eco:b0384 psiF conserved_protein,_PsiF_family,_pho_regulon
eco:b1304 pspA regulatory_protein_for_phage-shock-protein_operon;_K03969_phage_shock_protein_A
eco:b1305 pspB DNA-binding_transcriptional_regulator_of_psp_operon;_K03970_phage_shock_protein_B
eco:b1306 pspC DNA-binding_transcriptional_activator;_K03973_phage_shock_protein_C
eco:b1307 pspD peripheral_inner_membrane_phage-shock_protein;_K03971_phage_shock_protein_D
eco:b1308 pspE thiosulfate:cyanide_sulfurtransferase_(rhodanese)_(EC:2.8.1.1);_K03972_phage_shock_protein_E
eco:b1303 pspF DNA-binding_transcriptional_activator;_K03974_psp_operon_transcriptional_activator
eco:b1303 pspF DNA-binding_transcriptional_activator;_K03974_psp_operon_transcriptional_activator
eco:b4050 pspG phage_shock_protein_G
eco:b4418 psrD novel_Novel_sRNA,_function_unknown
eco:b4449 psrO novel_sRNA,_function_unknown
eco:b2585 pssA phosphatidylserine_synthase_(CDP-diacylglycerol-serine_O-phosphatidyltransferase)_(EC:2.7.8.8);_K00998_CDP-diacylglycerol---serine_O-phosphatidyltransferase_[EC:2.7.8.8]
eco:b3726 pstA phosphate_transporter_subunit;_K02038_phosphate_transport_system_permease_protein
eco:b3725 pstB phosphate_transporter_subunit_(EC:3.6.3.27);_K02036_phosphate_transport_system_ATP-binding_protein_[EC:3.6.3.27]
eco:b3727 pstC phosphate_transporter_subunit;_K02037_phosphate_transport_system_permease_protein
eco:b3728 pstS periplasmic_phosphate_binding_protein,_high-affinity;_K02040_phosphate_transport_system_substrate-binding_protein
eco:b2165 psuG pseudouridine_5'-phosphate_glycosidase;_K16329_pseudouridine-5'-phosphate_glycosidase_[EC:3.2.-.-]
eco:b2166 psuK pseudouridine_kinase;_K16328_pseudouridine_kinase_[EC:2.7.1.83]
eco:b2164 psuT predicted_nucleoside_transporter;_K16324_putative_pseudouridine_transporter
